EPOCH:   1, Train Acc: 0.000, Valid Acc: 0.000, Time:  0.084
EPOCH:   2, Train Acc: 0.000, Valid Acc: 0.000, Time:  0.169
EPOCH:   3, Train Acc: 0.000, Valid Acc: 0.000, Time:  0.251
EPOCH:   4, Train Acc: 0.000, Valid Acc: 0.000, Time:  0.334
EPOCH:   5, Train Acc: 0.000, Valid Acc: 0.000, Time:  0.419
EPOCH:   6, Train Acc: 0.000, Valid Acc: 0.000, Time:  0.502
EPOCH:   7, Train Acc: 0.000, Valid Acc: 0.000, Time:  0.583
EPOCH:   8, Train Acc: 0.000, Valid Acc: 0.000, Time:  0.668
EPOCH:   9, Train Acc: 0.000, Valid Acc: 0.000, Time:  0.752
EPOCH:  10, Train Acc: 0.000, Valid Acc: 0.000, Time:  0.835
EPOCH:  11, Train Acc: 0.000, Valid Acc: 0.000, Time:  0.920
EPOCH:  12, Train Acc: 0.000, Valid Acc: 0.000, Time:  1.005
EPOCH:  13, Train Acc: 0.000, Valid Acc: 0.000, Time:  1.088
EPOCH:  14, Train Acc: 0.000, Valid Acc: 0.000, Time:  1.173
EPOCH:  15, Train Acc: 0.000, Valid Acc: 0.000, Time:  1.256
EPOCH:  16, Train Acc: 0.000, Valid Acc: 0.000, Time:  1.339
EPOCH:  17, Train Acc: 0.000, Valid Acc: 0.000, Time:  1.424
EPOCH:  18, Train Acc: 0.000, Valid Acc: 0.000, Time:  1.508
EPOCH:  19, Train Acc: 0.000, Valid Acc: 0.000, Time:  1.589
EPOCH:  20, Train Acc: 0.000, Valid Acc: 0.000, Time:  1.672
EPOCH:  21, Train Acc: 0.000, Valid Acc: 0.000, Time:  1.758
EPOCH:  22, Train Acc: 0.000, Valid Acc: 0.000, Time:  1.841
EPOCH:  23, Train Acc: 0.000, Valid Acc: 0.000, Time:  1.924
EPOCH:  24, Train Acc: 0.000, Valid Acc: 0.000, Time:  2.008
EPOCH:  25, Train Acc: 0.000, Valid Acc: 0.000, Time:  2.092
EPOCH:  26, Train Acc: 0.000, Valid Acc: 0.000, Time:  2.175
EPOCH:  27, Train Acc: 0.000, Valid Acc: 0.000, Time:  2.259
EPOCH:  28, Train Acc: 0.000, Valid Acc: 0.000, Time:  2.344
EPOCH:  29, Train Acc: 0.000, Valid Acc: 0.000, Time:  2.426
EPOCH:  30, Train Acc: 0.000, Valid Acc: 0.000, Time:  2.509
EPOCH:  31, Train Acc: 0.000, Valid Acc: 0.000, Time:  2.591
EPOCH:  32, Train Acc: 0.000, Valid Acc: 0.000, Time:  2.673
EPOCH:  33, Train Acc: 0.000, Valid Acc: 0.000, Time:  2.757
EPOCH:  34, Train Acc: 0.000, Valid Acc: 0.000, Time:  2.839
EPOCH:  35, Train Acc: 0.000, Valid Acc: 0.000, Time:  2.921
EPOCH:  36, Train Acc: 0.000, Valid Acc: 0.000, Time:  3.006
EPOCH:  37, Train Acc: 0.000, Valid Acc: 0.000, Time:  3.092
EPOCH:  38, Train Acc: 0.000, Valid Acc: 0.000, Time:  3.174
