EPOCH:   1, Train Acc: 0.000, Valid Acc: 0.000, Time:  0.083
EPOCH: 112, Train Acc: 0.000, Valid Acc: 0.000, Time:  9.388
EPOCH: 113, Train Acc: 0.000, Valid Acc: 0.000, Time:  9.472
EPOCH: 114, Train Acc: 0.000, Valid Acc: 0.000, Time:  9.556
EPOCH: 115, Train Acc: 0.000, Valid Acc: 0.000, Time:  9.638
EPOCH: 116, Train Acc: 0.000, Valid Acc: 0.000, Time:  9.722
EPOCH: 117, Train Acc: 0.000, Valid Acc: 0.000, Time:  9.805
EPOCH: 118, Train Acc: 0.000, Valid Acc: 0.000, Time:  9.887
EPOCH: 119, Train Acc: 0.000, Valid Acc: 0.000, Time:  9.973
EPOCH: 120, Train Acc: 0.000, Valid Acc: 0.000, Time: 10.058
EPOCH: 121, Train Acc: 0.000, Valid Acc: 0.000, Time: 10.141
EPOCH: 122, Train Acc: 0.000, Valid Acc: 0.000, Time: 10.227
EPOCH: 123, Train Acc: 0.000, Valid Acc: 0.000, Time: 10.312
EPOCH: 124, Train Acc: 0.000, Valid Acc: 0.000, Time: 10.396
EPOCH: 125, Train Acc: 0.000, Valid Acc: 0.000, Time: 10.481
EPOCH: 126, Train Acc: 0.000, Valid Acc: 0.000, Time: 10.566
EPOCH: 127, Train Acc: 0.000, Valid Acc: 0.000, Time: 10.649
EPOCH: 128, Train Acc: 0.000, Valid Acc: 0.000, Time: 10.735
EPOCH: 129, Train Acc: 0.000, Valid Acc: 0.000, Time: 10.819
EPOCH: 130, Train Acc: 0.000, Valid Acc: 0.000, Time: 10.903
EPOCH: 131, Train Acc: 0.000, Valid Acc: 0.000, Time: 10.989
EPOCH: 132, Train Acc: 0.000, Valid Acc: 0.000, Time: 11.074
EPOCH: 133, Train Acc: 0.000, Valid Acc: 0.000, Time: 11.157
EPOCH: 134, Train Acc: 0.000, Valid Acc: 0.000, Time: 11.242
EPOCH: 135, Train Acc: 0.000, Valid Acc: 0.000, Time: 11.324
EPOCH: 136, Train Acc: 0.000, Valid Acc: 0.000, Time: 11.406
EPOCH: 137, Train Acc: 0.000, Valid Acc: 0.000, Time: 11.493
EPOCH: 138, Train Acc: 0.000, Valid Acc: 0.000, Time: 11.576
EPOCH: 139, Train Acc: 0.000, Valid Acc: 0.000, Time: 11.658
EPOCH: 140, Train Acc: 0.000, Valid Acc: 0.000, Time: 11.743
EPOCH: 141, Train Acc: 0.000, Valid Acc: 0.000, Time: 11.825
EPOCH: 142, Train Acc: 0.000, Valid Acc: 0.000, Time: 11.907
EPOCH: 143, Train Acc: 0.000, Valid Acc: 0.000, Time: 11.993
EPOCH: 144, Train Acc: 0.000, Valid Acc: 0.000, Time: 12.079
EPOCH: 145, Train Acc: 0.000, Valid Acc: 0.000, Time: 12.161
EPOCH: 146, Train Acc: 0.000, Valid Acc: 0.000, Time: 12.244
EPOCH: 147, Train Acc: 0.000, Valid Acc: 0.000, Time: 12.330
EPOCH: 148, Train Acc: 0.000, Valid Acc: 0.000, Time: 12.413
EPOCH: 149, Train Acc: 0.000, Valid Acc: 0.000, Time: 12.496
EPOCH: 150, Train Acc: 0.000, Valid Acc: 0.000, Time: 12.581
EPOCH: 151, Train Acc: 0.000, Valid Acc: 0.000, Time: 12.664
EPOCH: 152, Train Acc: 0.000, Valid Acc: 0.000, Time: 12.748
EPOCH: 153, Train Acc: 0.000, Valid Acc: 0.000, Time: 12.833
EPOCH: 154, Train Acc: 0.000, Valid Acc: 0.000, Time: 12.919
EPOCH: 155, Train Acc: 0.000, Valid Acc: 0.000, Time: 13.003
EPOCH: 156, Train Acc: 0.000, Valid Acc: 0.000, Time: 13.086
EPOCH: 157, Train Acc: 0.000, Valid Acc: 0.000, Time: 13.171
EPOCH: 158, Train Acc: 0.000, Valid Acc: 0.000, Time: 13.257
EPOCH: 159, Train Acc: 0.000, Valid Acc: 0.000, Time: 13.340
EPOCH: 160, Train Acc: 0.000, Valid Acc: 0.000, Time: 13.425
EPOCH: 161, Train Acc: 0.000, Valid Acc: 0.000, Time: 13.510
EPOCH: 162, Train Acc: 0.000, Valid Acc: 0.000, Time: 13.593
EPOCH: 163, Train Acc: 0.000, Valid Acc: 0.000, Time: 13.677
EPOCH: 164, Train Acc: 0.000, Valid Acc: 0.000, Time: 13.763
EPOCH: 165, Train Acc: 0.000, Valid Acc: 0.000, Time: 13.847
EPOCH: 166, Train Acc: 0.000, Valid Acc: 0.000, Time: 13.931
EPOCH: 167, Train Acc: 0.000, Valid Acc: 0.000, Time: 14.014
EPOCH: 168, Train Acc: 0.000, Valid Acc: 0.000, Time: 14.096
EPOCH: 169, Train Acc: 0.000, Valid Acc: 0.000, Time: 14.182
EPOCH: 170, Train Acc: 0.000, Valid Acc: 0.000, Time: 14.267
EPOCH: 171, Train Acc: 0.000, Valid Acc: 0.000, Time: 14.349
EPOCH: 172, Train Acc: 0.000, Valid Acc: 0.000, Time: 14.432
EPOCH: 173, Train Acc: 0.000, Valid Acc: 0.000, Time: 14.518
EPOCH: 174, Train Acc: 0.000, Valid Acc: 0.000, Time: 14.603
EPOCH: 175, Train Acc: 0.000, Valid Acc: 0.000, Time: 14.686
EPOCH: 176, Train Acc: 0.000, Valid Acc: 0.000, Time: 14.770
EPOCH: 177, Train Acc: 0.000, Valid Acc: 0.000, Time: 14.854
EPOCH: 178, Train Acc: 0.000, Valid Acc: 0.000, Time: 14.936
EPOCH: 179, Train Acc: 0.000, Valid Acc: 0.000, Time: 15.021
EPOCH: 180, Train Acc: 0.000, Valid Acc: 0.000, Time: 15.104
EPOCH: 181, Train Acc: 0.000, Valid Acc: 0.000, Time: 15.186
EPOCH: 182, Train Acc: 0.000, Valid Acc: 0.000, Time: 15.272
EPOCH: 183, Train Acc: 0.000, Valid Acc: 0.000, Time: 15.356
EPOCH: 184, Train Acc: 0.000, Valid Acc: 0.000, Time: 15.440
EPOCH: 185, Train Acc: 0.000, Valid Acc: 0.000, Time: 15.526
EPOCH: 186, Train Acc: 0.000, Valid Acc: 0.000, Time: 15.611
EPOCH: 187, Train Acc: 0.000, Valid Acc: 0.000, Time: 15.695
EPOCH: 188, Train Acc: 0.000, Valid Acc: 0.000, Time: 15.779
EPOCH: 189, Train Acc: 0.000, Valid Acc: 0.000, Time: 15.862
EPOCH: 190, Train Acc: 0.000, Valid Acc: 0.000, Time: 15.944
EPOCH: 191, Train Acc: 0.000, Valid Acc: 0.000, Time: 16.030
EPOCH: 192, Train Acc: 0.000, Valid Acc: 0.000, Time: 16.114
EPOCH: 193, Train Acc: 0.000, Valid Acc: 0.000, Time: 16.196
EPOCH: 194, Train Acc: 0.000, Valid Acc: 0.000, Time: 16.280
EPOCH: 195, Train Acc: 0.000, Valid Acc: 0.000, Time: 16.365
EPOCH: 196, Train Acc: 0.000, Valid Acc: 0.000, Time: 16.449
EPOCH: 197, Train Acc: 0.000, Valid Acc: 0.000, Time: 16.533
EPOCH: 198, Train Acc: 0.000, Valid Acc: 0.000, Time: 16.616
EPOCH: 199, Train Acc: 0.000, Valid Acc: 0.000, Time: 16.698
EPOCH: 200, Train Acc: 0.000, Valid Acc: 0.000, Time: 16.783
EPOCH: 201, Train Acc: 0.000, Valid Acc: 0.000, Time: 16.868
EPOCH: 202, Train Acc: 0.000, Valid Acc: 0.000, Time: 16.950
EPOCH: 203, Train Acc: 0.000, Valid Acc: 0.000, Time: 17.032
EPOCH: 204, Train Acc: 0.000, Valid Acc: 0.000, Time: 17.118
EPOCH: 205, Train Acc: 0.000, Valid Acc: 0.000, Time: 17.203
EPOCH: 206, Train Acc: 0.000, Valid Acc: 0.000, Time: 17.286
EPOCH: 207, Train Acc: 0.000, Valid Acc: 0.000, Time: 17.372
EPOCH: 208, Train Acc: 0.000, Valid Acc: 0.000, Time: 17.458
EPOCH: 209, Train Acc: 0.000, Valid Acc: 0.000, Time: 17.541
EPOCH: 210, Train Acc: 0.000, Valid Acc: 0.000, Time: 17.624
EPOCH: 211, Train Acc: 0.000, Valid Acc: 0.000, Time: 17.711
EPOCH: 212, Train Acc: 0.000, Valid Acc: 0.000, Time: 17.797
EPOCH: 213, Train Acc: 0.000, Valid Acc: 0.000, Time: 17.880
EPOCH: 214, Train Acc: 0.000, Valid Acc: 0.000, Time: 17.963
EPOCH: 215, Train Acc: 0.000, Valid Acc: 0.000, Time: 18.049
EPOCH: 216, Train Acc: 0.000, Valid Acc: 0.000, Time: 18.134
EPOCH: 217, Train Acc: 0.000, Valid Acc: 0.000, Time: 18.217
EPOCH: 218, Train Acc: 0.000, Valid Acc: 0.000, Time: 18.302
EPOCH: 219, Train Acc: 0.000, Valid Acc: 0.000, Time: 18.387
EPOCH: 220, Train Acc: 0.000, Valid Acc: 0.000, Time: 18.469
EPOCH: 221, Train Acc: 0.000, Valid Acc: 0.000, Time: 18.552
EPOCH: 222, Train Acc: 0.000, Valid Acc: 0.000, Time: 18.639
EPOCH: 223, Train Acc: 0.000, Valid Acc: 0.000, Time: 18.722
EPOCH: 224, Train Acc: 0.000, Valid Acc: 0.000, Time: 18.805
EPOCH: 225, Train Acc: 0.000, Valid Acc: 0.000, Time: 18.890
EPOCH: 226, Train Acc: 0.000, Valid Acc: 0.000, Time: 18.974
EPOCH: 227, Train Acc: 0.000, Valid Acc: 0.000, Time: 19.058
EPOCH: 228, Train Acc: 0.000, Valid Acc: 0.000, Time: 19.144
EPOCH: 229, Train Acc: 0.000, Valid Acc: 0.000, Time: 19.229
EPOCH: 230, Train Acc: 0.000, Valid Acc: 0.000, Time: 19.312
EPOCH: 231, Train Acc: 0.000, Valid Acc: 0.000, Time: 19.398
EPOCH: 232, Train Acc: 0.000, Valid Acc: 0.000, Time: 19.482
EPOCH: 233, Train Acc: 0.000, Valid Acc: 0.000, Time: 19.565
EPOCH: 234, Train Acc: 0.000, Valid Acc: 0.000, Time: 19.649
EPOCH: 235, Train Acc: 0.000, Valid Acc: 0.000, Time: 19.733
EPOCH: 236, Train Acc: 0.000, Valid Acc: 0.000, Time: 19.815
EPOCH: 237, Train Acc: 0.000, Valid Acc: 0.000, Time: 19.901
EPOCH: 238, Train Acc: 0.000, Valid Acc: 0.000, Time: 19.986
EPOCH: 239, Train Acc: 0.000, Valid Acc: 0.000, Time: 20.070
EPOCH: 240, Train Acc: 0.000, Valid Acc: 0.000, Time: 20.153
EPOCH: 241, Train Acc: 0.000, Valid Acc: 0.000, Time: 20.238
EPOCH: 242, Train Acc: 0.000, Valid Acc: 0.000, Time: 20.322
EPOCH: 243, Train Acc: 0.000, Valid Acc: 0.000, Time: 20.405
EPOCH: 244, Train Acc: 0.000, Valid Acc: 0.000, Time: 20.491
EPOCH: 245, Train Acc: 0.000, Valid Acc: 0.000, Time: 20.577
EPOCH: 246, Train Acc: 0.000, Valid Acc: 0.000, Time: 20.660
EPOCH: 247, Train Acc: 0.000, Valid Acc: 0.000, Time: 20.743
EPOCH: 248, Train Acc: 0.000, Valid Acc: 0.000, Time: 20.828
EPOCH: 249, Train Acc: 0.000, Valid Acc: 0.000, Time: 20.914
EPOCH: 250, Train Acc: 0.000, Valid Acc: 0.000, Time: 20.998
EPOCH: 251, Train Acc: 0.000, Valid Acc: 0.000, Time: 21.081
EPOCH: 252, Train Acc: 0.000, Valid Acc: 0.000, Time: 21.166
EPOCH: 253, Train Acc: 0.000, Valid Acc: 0.000, Time: 21.250
EPOCH: 254, Train Acc: 0.000, Valid Acc: 0.000, Time: 21.333
EPOCH: 255, Train Acc: 0.000, Valid Acc: 0.000, Time: 21.420
EPOCH: 256, Train Acc: 0.000, Valid Acc: 0.000, Time: 21.504
EPOCH: 257, Train Acc: 0.000, Valid Acc: 0.000, Time: 21.587
EPOCH: 258, Train Acc: 0.000, Valid Acc: 0.000, Time: 21.673
EPOCH: 259, Train Acc: 0.000, Valid Acc: 0.000, Time: 21.757
EPOCH: 260, Train Acc: 0.000, Valid Acc: 0.000, Time: 21.838
EPOCH: 261, Train Acc: 0.000, Valid Acc: 0.000, Time: 21.924
EPOCH: 262, Train Acc: 0.000, Valid Acc: 0.000, Time: 22.007
EPOCH: 263, Train Acc: 0.000, Valid Acc: 0.000, Time: 22.089
EPOCH: 264, Train Acc: 0.000, Valid Acc: 0.000, Time: 22.174
EPOCH: 265, Train Acc: 0.000, Valid Acc: 0.000, Time: 22.260
EPOCH: 266, Train Acc: 0.000, Valid Acc: 0.000, Time: 22.342
EPOCH: 267, Train Acc: 0.000, Valid Acc: 0.000, Time: 22.426
EPOCH: 268, Train Acc: 0.000, Valid Acc: 0.000, Time: 22.510
EPOCH: 269, Train Acc: 0.000, Valid Acc: 0.000, Time: 22.592
EPOCH: 270, Train Acc: 0.000, Valid Acc: 0.000, Time: 22.679
EPOCH: 271, Train Acc: 0.000, Valid Acc: 0.000, Time: 22.764
EPOCH: 272, Train Acc: 0.000, Valid Acc: 0.000, Time: 22.847
EPOCH: 273, Train Acc: 0.000, Valid Acc: 0.000, Time: 22.930
EPOCH: 274, Train Acc: 0.000, Valid Acc: 0.000, Time: 23.015
EPOCH: 275, Train Acc: 0.000, Valid Acc: 0.000, Time: 23.097
EPOCH: 276, Train Acc: 0.000, Valid Acc: 0.000, Time: 23.184
EPOCH: 277, Train Acc: 0.000, Valid Acc: 0.000, Time: 23.268
EPOCH: 278, Train Acc: 0.000, Valid Acc: 0.000, Time: 23.351
EPOCH: 279, Train Acc: 0.000, Valid Acc: 0.000, Time: 23.433
EPOCH: 280, Train Acc: 0.000, Valid Acc: 0.000, Time: 23.520
EPOCH: 281, Train Acc: 0.000, Valid Acc: 0.000, Time: 23.603
EPOCH: 282, Train Acc: 0.000, Valid Acc: 0.000, Time: 23.686
EPOCH: 283, Train Acc: 0.000, Valid Acc: 0.000, Time: 23.772
EPOCH: 284, Train Acc: 0.000, Valid Acc: 0.000, Time: 23.856
EPOCH: 285, Train Acc: 0.000, Valid Acc: 0.000, Time: 23.939
EPOCH: 286, Train Acc: 0.000, Valid Acc: 0.000, Time: 24.024
EPOCH: 287, Train Acc: 0.000, Valid Acc: 0.000, Time: 24.109
EPOCH: 288, Train Acc: 0.000, Valid Acc: 0.000, Time: 24.191
EPOCH: 289, Train Acc: 0.000, Valid Acc: 0.000, Time: 24.276
EPOCH: 290, Train Acc: 0.000, Valid Acc: 0.000, Time: 24.360
EPOCH: 291, Train Acc: 0.000, Valid Acc: 0.000, Time: 24.442
EPOCH: 292, Train Acc: 0.000, Valid Acc: 0.000, Time: 24.527
EPOCH: 293, Train Acc: 0.000, Valid Acc: 0.000, Time: 24.611
EPOCH: 294, Train Acc: 0.000, Valid Acc: 0.000, Time: 24.694
EPOCH: 295, Train Acc: 0.000, Valid Acc: 0.000, Time: 24.779
EPOCH: 296, Train Acc: 0.000, Valid Acc: 0.000, Time: 24.864
EPOCH: 297, Train Acc: 0.000, Valid Acc: 0.000, Time: 24.946
EPOCH: 298, Train Acc: 0.000, Valid Acc: 0.000, Time: 25.031
EPOCH: 299, Train Acc: 0.000, Valid Acc: 0.000, Time: 25.115
EPOCH: 300, Train Acc: 0.000, Valid Acc: 0.000, Time: 25.198
