EPOCH:   1, Train Acc: 0.238, Valid Acc: 0.334, Time:  0.140
EPOCH:  44, Train Acc: 0.653, Valid Acc: 0.651, Time:  6.169
EPOCH:  45, Train Acc: 0.655, Valid Acc: 0.652, Time:  6.311
EPOCH:  46, Train Acc: 0.658, Valid Acc: 0.653, Time:  6.449
EPOCH:  47, Train Acc: 0.659, Valid Acc: 0.655, Time:  6.591
EPOCH:  48, Train Acc: 0.661, Valid Acc: 0.656, Time:  6.731
EPOCH:  49, Train Acc: 0.663, Valid Acc: 0.659, Time:  6.873
EPOCH:  50, Train Acc: 0.664, Valid Acc: 0.660, Time:  7.012
EPOCH:  51, Train Acc: 0.666, Valid Acc: 0.661, Time:  7.153
EPOCH:  52, Train Acc: 0.667, Valid Acc: 0.663, Time:  7.293
EPOCH:  53, Train Acc: 0.669, Valid Acc: 0.666, Time:  7.434
EPOCH:  54, Train Acc: 0.670, Valid Acc: 0.667, Time:  7.574
EPOCH:  55, Train Acc: 0.672, Valid Acc: 0.668, Time:  7.716
EPOCH:  56, Train Acc: 0.673, Valid Acc: 0.669, Time:  7.856
EPOCH:  57, Train Acc: 0.675, Valid Acc: 0.670, Time:  7.998
EPOCH:  58, Train Acc: 0.677, Valid Acc: 0.671, Time:  8.137
EPOCH:  59, Train Acc: 0.678, Valid Acc: 0.671, Time:  8.279
EPOCH:  60, Train Acc: 0.671, Valid Acc: 0.667, Time:  8.419
EPOCH:  61, Train Acc: 0.678, Valid Acc: 0.668, Time:  8.560
EPOCH:  62, Train Acc: 0.679, Valid Acc: 0.671, Time:  8.700
EPOCH:  63, Train Acc: 0.681, Valid Acc: 0.672, Time:  8.841
EPOCH:  64, Train Acc: 0.683, Valid Acc: 0.673, Time:  8.980
EPOCH:  65, Train Acc: 0.684, Valid Acc: 0.676, Time:  9.121
EPOCH:  66, Train Acc: 0.685, Valid Acc: 0.678, Time:  9.261
EPOCH:  67, Train Acc: 0.685, Valid Acc: 0.677, Time:  9.402
EPOCH:  68, Train Acc: 0.686, Valid Acc: 0.679, Time:  9.541
EPOCH:  69, Train Acc: 0.688, Valid Acc: 0.680, Time:  9.682
EPOCH:  70, Train Acc: 0.676, Valid Acc: 0.673, Time:  9.821
EPOCH:  71, Train Acc: 0.681, Valid Acc: 0.675, Time:  9.962
EPOCH:  72, Train Acc: 0.685, Valid Acc: 0.682, Time: 10.101
EPOCH:  73, Train Acc: 0.688, Valid Acc: 0.683, Time: 10.242
EPOCH:  74, Train Acc: 0.689, Valid Acc: 0.685, Time: 10.382
EPOCH:  75, Train Acc: 0.690, Valid Acc: 0.685, Time: 10.523
EPOCH:  76, Train Acc: 0.692, Valid Acc: 0.686, Time: 10.664
EPOCH:  77, Train Acc: 0.693, Valid Acc: 0.687, Time: 10.805
EPOCH:  78, Train Acc: 0.694, Valid Acc: 0.688, Time: 10.945
EPOCH:  79, Train Acc: 0.695, Valid Acc: 0.688, Time: 11.086
EPOCH:  80, Train Acc: 0.696, Valid Acc: 0.688, Time: 11.226
EPOCH:  81, Train Acc: 0.697, Valid Acc: 0.690, Time: 11.367
EPOCH:  82, Train Acc: 0.698, Valid Acc: 0.691, Time: 11.507
EPOCH:  83, Train Acc: 0.699, Valid Acc: 0.691, Time: 11.649
EPOCH:  84, Train Acc: 0.700, Valid Acc: 0.691, Time: 11.789
EPOCH:  85, Train Acc: 0.699, Valid Acc: 0.693, Time: 11.930
EPOCH:  86, Train Acc: 0.699, Valid Acc: 0.685, Time: 12.070
EPOCH:  87, Train Acc: 0.679, Valid Acc: 0.671, Time: 12.212
EPOCH:  88, Train Acc: 0.681, Valid Acc: 0.667, Time: 12.351
EPOCH:  89, Train Acc: 0.681, Valid Acc: 0.678, Time: 12.493
EPOCH:  90, Train Acc: 0.687, Valid Acc: 0.684, Time: 12.633
EPOCH:  91, Train Acc: 0.693, Valid Acc: 0.689, Time: 12.775
EPOCH:  92, Train Acc: 0.696, Valid Acc: 0.690, Time: 12.914
EPOCH:  93, Train Acc: 0.698, Valid Acc: 0.694, Time: 13.055
EPOCH:  94, Train Acc: 0.676, Valid Acc: 0.691, Time: 13.195
EPOCH:  95, Train Acc: 0.700, Valid Acc: 0.694, Time: 13.336
EPOCH:  96, Train Acc: 0.703, Valid Acc: 0.695, Time: 13.476
EPOCH:  97, Train Acc: 0.701, Valid Acc: 0.693, Time: 13.618
EPOCH:  98, Train Acc: 0.702, Valid Acc: 0.686, Time: 13.758
EPOCH:  99, Train Acc: 0.700, Valid Acc: 0.693, Time: 13.899
EPOCH: 100, Train Acc: 0.699, Valid Acc: 0.691, Time: 14.040
EPOCH: 101, Train Acc: 0.700, Valid Acc: 0.695, Time: 14.182
EPOCH: 102, Train Acc: 0.694, Valid Acc: 0.681, Time: 14.321
EPOCH: 103, Train Acc: 0.692, Valid Acc: 0.689, Time: 14.464
EPOCH: 104, Train Acc: 0.697, Valid Acc: 0.692, Time: 14.604
EPOCH: 105, Train Acc: 0.700, Valid Acc: 0.694, Time: 14.746
EPOCH: 106, Train Acc: 0.702, Valid Acc: 0.697, Time: 14.886
EPOCH: 107, Train Acc: 0.704, Valid Acc: 0.699, Time: 15.029
EPOCH: 108, Train Acc: 0.706, Valid Acc: 0.699, Time: 15.168
EPOCH: 109, Train Acc: 0.707, Valid Acc: 0.702, Time: 15.309
EPOCH: 110, Train Acc: 0.708, Valid Acc: 0.702, Time: 15.448
EPOCH: 111, Train Acc: 0.709, Valid Acc: 0.704, Time: 15.589
EPOCH: 112, Train Acc: 0.710, Valid Acc: 0.704, Time: 15.729
EPOCH: 113, Train Acc: 0.705, Valid Acc: 0.698, Time: 15.871
EPOCH: 114, Train Acc: 0.706, Valid Acc: 0.700, Time: 16.011
EPOCH: 115, Train Acc: 0.709, Valid Acc: 0.702, Time: 16.153
EPOCH: 116, Train Acc: 0.710, Valid Acc: 0.704, Time: 16.292
EPOCH: 117, Train Acc: 0.708, Valid Acc: 0.696, Time: 16.434
EPOCH: 118, Train Acc: 0.702, Valid Acc: 0.700, Time: 16.574
EPOCH: 119, Train Acc: 0.706, Valid Acc: 0.701, Time: 16.717
EPOCH: 120, Train Acc: 0.708, Valid Acc: 0.703, Time: 16.856
EPOCH: 121, Train Acc: 0.710, Valid Acc: 0.704, Time: 16.999
EPOCH: 122, Train Acc: 0.711, Valid Acc: 0.704, Time: 17.139
EPOCH: 123, Train Acc: 0.712, Valid Acc: 0.706, Time: 17.280
EPOCH: 124, Train Acc: 0.713, Valid Acc: 0.707, Time: 17.420
EPOCH: 125, Train Acc: 0.714, Valid Acc: 0.709, Time: 17.562
EPOCH: 126, Train Acc: 0.714, Valid Acc: 0.708, Time: 17.702
EPOCH: 127, Train Acc: 0.715, Valid Acc: 0.708, Time: 17.843
EPOCH: 128, Train Acc: 0.702, Valid Acc: 0.695, Time: 17.982
EPOCH: 129, Train Acc: 0.703, Valid Acc: 0.698, Time: 18.123
EPOCH: 130, Train Acc: 0.708, Valid Acc: 0.701, Time: 18.262
EPOCH: 131, Train Acc: 0.706, Valid Acc: 0.700, Time: 18.403
EPOCH: 132, Train Acc: 0.709, Valid Acc: 0.702, Time: 18.542
EPOCH: 133, Train Acc: 0.712, Valid Acc: 0.704, Time: 18.683
EPOCH: 134, Train Acc: 0.713, Valid Acc: 0.705, Time: 18.823
EPOCH: 135, Train Acc: 0.714, Valid Acc: 0.707, Time: 18.964
EPOCH: 136, Train Acc: 0.716, Valid Acc: 0.708, Time: 19.103
EPOCH: 137, Train Acc: 0.713, Valid Acc: 0.694, Time: 19.244
EPOCH: 138, Train Acc: 0.706, Valid Acc: 0.700, Time: 19.384
EPOCH: 139, Train Acc: 0.709, Valid Acc: 0.704, Time: 19.526
EPOCH: 140, Train Acc: 0.711, Valid Acc: 0.704, Time: 19.666
EPOCH: 141, Train Acc: 0.713, Valid Acc: 0.707, Time: 19.808
EPOCH: 142, Train Acc: 0.707, Valid Acc: 0.703, Time: 19.948
EPOCH: 143, Train Acc: 0.711, Valid Acc: 0.706, Time: 20.089
EPOCH: 144, Train Acc: 0.713, Valid Acc: 0.707, Time: 20.228
EPOCH: 145, Train Acc: 0.692, Valid Acc: 0.690, Time: 20.370
EPOCH: 146, Train Acc: 0.698, Valid Acc: 0.696, Time: 20.509
EPOCH: 147, Train Acc: 0.703, Valid Acc: 0.698, Time: 20.650
EPOCH: 148, Train Acc: 0.703, Valid Acc: 0.700, Time: 20.790
EPOCH: 149, Train Acc: 0.699, Valid Acc: 0.695, Time: 20.931
EPOCH: 150, Train Acc: 0.701, Valid Acc: 0.692, Time: 21.071
EPOCH: 151, Train Acc: 0.700, Valid Acc: 0.696, Time: 21.212
EPOCH: 152, Train Acc: 0.704, Valid Acc: 0.687, Time: 21.352
EPOCH: 153, Train Acc: 0.699, Valid Acc: 0.697, Time: 21.494
EPOCH: 154, Train Acc: 0.694, Valid Acc: 0.691, Time: 21.633
EPOCH: 155, Train Acc: 0.696, Valid Acc: 0.694, Time: 21.774
EPOCH: 156, Train Acc: 0.699, Valid Acc: 0.697, Time: 21.913
EPOCH: 157, Train Acc: 0.703, Valid Acc: 0.699, Time: 22.054
EPOCH: 158, Train Acc: 0.704, Valid Acc: 0.701, Time: 22.193
EPOCH: 159, Train Acc: 0.706, Valid Acc: 0.702, Time: 22.334
EPOCH: 160, Train Acc: 0.708, Valid Acc: 0.703, Time: 22.474
EPOCH: 161, Train Acc: 0.710, Valid Acc: 0.703, Time: 22.615
EPOCH: 162, Train Acc: 0.711, Valid Acc: 0.705, Time: 22.754
EPOCH: 163, Train Acc: 0.712, Valid Acc: 0.705, Time: 22.896
EPOCH: 164, Train Acc: 0.713, Valid Acc: 0.706, Time: 23.035
EPOCH: 165, Train Acc: 0.714, Valid Acc: 0.707, Time: 23.176
EPOCH: 166, Train Acc: 0.711, Valid Acc: 0.702, Time: 23.316
EPOCH: 167, Train Acc: 0.711, Valid Acc: 0.704, Time: 23.456
EPOCH: 168, Train Acc: 0.712, Valid Acc: 0.705, Time: 23.595
EPOCH: 169, Train Acc: 0.713, Valid Acc: 0.706, Time: 23.736
EPOCH: 170, Train Acc: 0.690, Valid Acc: 0.678, Time: 23.876
EPOCH: 171, Train Acc: 0.685, Valid Acc: 0.686, Time: 24.017
EPOCH: 172, Train Acc: 0.661, Valid Acc: 0.661, Time: 24.156
EPOCH: 173, Train Acc: 0.682, Valid Acc: 0.685, Time: 24.297
EPOCH: 174, Train Acc: 0.690, Valid Acc: 0.687, Time: 24.437
EPOCH: 175, Train Acc: 0.686, Valid Acc: 0.686, Time: 24.578
EPOCH: 176, Train Acc: 0.695, Valid Acc: 0.686, Time: 24.718
EPOCH: 177, Train Acc: 0.697, Valid Acc: 0.690, Time: 24.859
EPOCH: 178, Train Acc: 0.676, Valid Acc: 0.656, Time: 24.998
EPOCH: 179, Train Acc: 0.653, Valid Acc: 0.652, Time: 25.140
EPOCH: 180, Train Acc: 0.648, Valid Acc: 0.630, Time: 25.281
EPOCH: 181, Train Acc: 0.646, Valid Acc: 0.653, Time: 25.419
EPOCH: 182, Train Acc: 0.665, Valid Acc: 0.670, Time: 25.560
EPOCH: 183, Train Acc: 0.612, Valid Acc: 0.647, Time: 25.700
EPOCH: 184, Train Acc: 0.653, Valid Acc: 0.652, Time: 25.841
EPOCH: 185, Train Acc: 0.663, Valid Acc: 0.654, Time: 25.981
EPOCH: 186, Train Acc: 0.667, Valid Acc: 0.666, Time: 26.122
EPOCH: 187, Train Acc: 0.673, Valid Acc: 0.668, Time: 26.262
EPOCH: 188, Train Acc: 0.676, Valid Acc: 0.674, Time: 26.403
EPOCH: 189, Train Acc: 0.682, Valid Acc: 0.678, Time: 26.542
EPOCH: 190, Train Acc: 0.686, Valid Acc: 0.682, Time: 26.684
EPOCH: 191, Train Acc: 0.684, Valid Acc: 0.672, Time: 26.824
EPOCH: 192, Train Acc: 0.680, Valid Acc: 0.678, Time: 26.966
EPOCH: 193, Train Acc: 0.680, Valid Acc: 0.675, Time: 27.107
EPOCH: 194, Train Acc: 0.663, Valid Acc: 0.671, Time: 27.248
EPOCH: 195, Train Acc: 0.674, Valid Acc: 0.662, Time: 27.388
EPOCH: 196, Train Acc: 0.667, Valid Acc: 0.666, Time: 27.530
EPOCH: 197, Train Acc: 0.674, Valid Acc: 0.672, Time: 27.669
EPOCH: 198, Train Acc: 0.677, Valid Acc: 0.676, Time: 27.810
EPOCH: 199, Train Acc: 0.662, Valid Acc: 0.644, Time: 27.950
EPOCH: 200, Train Acc: 0.652, Valid Acc: 0.655, Time: 28.091
EPOCH: 201, Train Acc: 0.662, Valid Acc: 0.659, Time: 28.231
EPOCH: 202, Train Acc: 0.674, Valid Acc: 0.669, Time: 28.372
EPOCH: 203, Train Acc: 0.679, Valid Acc: 0.675, Time: 28.512
EPOCH: 204, Train Acc: 0.666, Valid Acc: 0.658, Time: 28.653
EPOCH: 205, Train Acc: 0.655, Valid Acc: 0.646, Time: 28.792
EPOCH: 206, Train Acc: 0.659, Valid Acc: 0.652, Time: 28.935
EPOCH: 207, Train Acc: 0.664, Valid Acc: 0.660, Time: 29.075
EPOCH: 208, Train Acc: 0.669, Valid Acc: 0.662, Time: 29.215
EPOCH: 209, Train Acc: 0.661, Valid Acc: 0.651, Time: 29.355
EPOCH: 210, Train Acc: 0.659, Valid Acc: 0.658, Time: 29.496
EPOCH: 211, Train Acc: 0.660, Valid Acc: 0.656, Time: 29.635
EPOCH: 212, Train Acc: 0.666, Valid Acc: 0.665, Time: 29.776
EPOCH: 213, Train Acc: 0.664, Valid Acc: 0.659, Time: 29.915
EPOCH: 214, Train Acc: 0.668, Valid Acc: 0.667, Time: 30.057
EPOCH: 215, Train Acc: 0.663, Valid Acc: 0.662, Time: 30.196
EPOCH: 216, Train Acc: 0.669, Valid Acc: 0.664, Time: 30.338
EPOCH: 217, Train Acc: 0.662, Valid Acc: 0.659, Time: 30.478
EPOCH: 218, Train Acc: 0.669, Valid Acc: 0.669, Time: 30.619
EPOCH: 219, Train Acc: 0.663, Valid Acc: 0.662, Time: 30.759
EPOCH: 220, Train Acc: 0.657, Valid Acc: 0.611, Time: 30.900
EPOCH: 221, Train Acc: 0.657, Valid Acc: 0.670, Time: 31.041
EPOCH: 222, Train Acc: 0.674, Valid Acc: 0.670, Time: 31.182
EPOCH: 223, Train Acc: 0.668, Valid Acc: 0.629, Time: 31.322
EPOCH: 224, Train Acc: 0.661, Valid Acc: 0.668, Time: 31.463
EPOCH: 225, Train Acc: 0.675, Valid Acc: 0.673, Time: 31.603
EPOCH: 226, Train Acc: 0.665, Valid Acc: 0.656, Time: 31.744
EPOCH: 227, Train Acc: 0.660, Valid Acc: 0.663, Time: 31.883
EPOCH: 228, Train Acc: 0.655, Valid Acc: 0.642, Time: 32.025
EPOCH: 229, Train Acc: 0.625, Valid Acc: 0.607, Time: 32.164
EPOCH: 230, Train Acc: 0.629, Valid Acc: 0.623, Time: 32.305
EPOCH: 231, Train Acc: 0.624, Valid Acc: 0.622, Time: 32.444
EPOCH: 232, Train Acc: 0.607, Valid Acc: 0.622, Time: 32.585
EPOCH: 233, Train Acc: 0.632, Valid Acc: 0.631, Time: 32.724
EPOCH: 234, Train Acc: 0.638, Valid Acc: 0.603, Time: 32.866
EPOCH: 235, Train Acc: 0.602, Valid Acc: 0.594, Time: 33.006
EPOCH: 236, Train Acc: 0.602, Valid Acc: 0.615, Time: 33.149
EPOCH: 237, Train Acc: 0.619, Valid Acc: 0.614, Time: 33.289
EPOCH: 238, Train Acc: 0.608, Valid Acc: 0.592, Time: 33.430
EPOCH: 239, Train Acc: 0.622, Valid Acc: 0.628, Time: 33.570
EPOCH: 240, Train Acc: 0.630, Valid Acc: 0.594, Time: 33.711
EPOCH: 241, Train Acc: 0.627, Valid Acc: 0.641, Time: 33.851
EPOCH: 242, Train Acc: 0.642, Valid Acc: 0.644, Time: 33.992
EPOCH: 243, Train Acc: 0.639, Valid Acc: 0.643, Time: 34.132
EPOCH: 244, Train Acc: 0.642, Valid Acc: 0.644, Time: 34.272
EPOCH: 245, Train Acc: 0.646, Valid Acc: 0.637, Time: 34.412
EPOCH: 246, Train Acc: 0.645, Valid Acc: 0.648, Time: 34.554
EPOCH: 247, Train Acc: 0.645, Valid Acc: 0.646, Time: 34.693
EPOCH: 248, Train Acc: 0.653, Valid Acc: 0.653, Time: 34.835
EPOCH: 249, Train Acc: 0.639, Valid Acc: 0.637, Time: 34.975
EPOCH: 250, Train Acc: 0.614, Valid Acc: 0.606, Time: 35.116
EPOCH: 251, Train Acc: 0.610, Valid Acc: 0.612, Time: 35.256
EPOCH: 252, Train Acc: 0.619, Valid Acc: 0.639, Time: 35.396
EPOCH: 253, Train Acc: 0.647, Valid Acc: 0.650, Time: 35.536
EPOCH: 254, Train Acc: 0.654, Valid Acc: 0.644, Time: 35.677
EPOCH: 255, Train Acc: 0.652, Valid Acc: 0.656, Time: 35.817
EPOCH: 256, Train Acc: 0.636, Valid Acc: 0.636, Time: 35.958
EPOCH: 257, Train Acc: 0.645, Valid Acc: 0.652, Time: 36.097
EPOCH: 258, Train Acc: 0.639, Valid Acc: 0.603, Time: 36.238
EPOCH: 259, Train Acc: 0.630, Valid Acc: 0.639, Time: 36.377
EPOCH: 260, Train Acc: 0.643, Valid Acc: 0.632, Time: 36.519
EPOCH: 261, Train Acc: 0.620, Valid Acc: 0.616, Time: 36.658
EPOCH: 262, Train Acc: 0.637, Valid Acc: 0.646, Time: 36.799
EPOCH: 263, Train Acc: 0.652, Valid Acc: 0.656, Time: 36.939
EPOCH: 264, Train Acc: 0.637, Valid Acc: 0.637, Time: 37.081
EPOCH: 265, Train Acc: 0.639, Valid Acc: 0.649, Time: 37.221
EPOCH: 266, Train Acc: 0.617, Valid Acc: 0.610, Time: 37.363
EPOCH: 267, Train Acc: 0.624, Valid Acc: 0.625, Time: 37.504
EPOCH: 268, Train Acc: 0.630, Valid Acc: 0.626, Time: 37.646
EPOCH: 269, Train Acc: 0.629, Valid Acc: 0.632, Time: 37.785
EPOCH: 270, Train Acc: 0.628, Valid Acc: 0.633, Time: 37.926
EPOCH: 271, Train Acc: 0.638, Valid Acc: 0.638, Time: 38.066
EPOCH: 272, Train Acc: 0.635, Valid Acc: 0.625, Time: 38.208
EPOCH: 273, Train Acc: 0.642, Valid Acc: 0.636, Time: 38.348
EPOCH: 274, Train Acc: 0.650, Valid Acc: 0.640, Time: 38.489
EPOCH: 275, Train Acc: 0.649, Valid Acc: 0.649, Time: 38.630
EPOCH: 276, Train Acc: 0.654, Valid Acc: 0.653, Time: 38.772
EPOCH: 277, Train Acc: 0.658, Valid Acc: 0.652, Time: 38.912
EPOCH: 278, Train Acc: 0.635, Valid Acc: 0.635, Time: 39.054
EPOCH: 279, Train Acc: 0.618, Valid Acc: 0.631, Time: 39.195
EPOCH: 280, Train Acc: 0.634, Valid Acc: 0.639, Time: 39.337
EPOCH: 281, Train Acc: 0.647, Valid Acc: 0.653, Time: 39.477
EPOCH: 282, Train Acc: 0.656, Valid Acc: 0.657, Time: 39.619
EPOCH: 283, Train Acc: 0.652, Valid Acc: 0.621, Time: 39.759
EPOCH: 284, Train Acc: 0.640, Valid Acc: 0.643, Time: 39.900
EPOCH: 285, Train Acc: 0.638, Valid Acc: 0.634, Time: 40.041
EPOCH: 286, Train Acc: 0.635, Valid Acc: 0.640, Time: 40.183
EPOCH: 287, Train Acc: 0.653, Valid Acc: 0.653, Time: 40.323
EPOCH: 288, Train Acc: 0.643, Valid Acc: 0.636, Time: 40.465
EPOCH: 289, Train Acc: 0.636, Valid Acc: 0.610, Time: 40.604
EPOCH: 290, Train Acc: 0.629, Valid Acc: 0.523, Time: 40.747
EPOCH: 291, Train Acc: 0.592, Valid Acc: 0.624, Time: 40.886
EPOCH: 292, Train Acc: 0.626, Valid Acc: 0.632, Time: 41.027
EPOCH: 293, Train Acc: 0.638, Valid Acc: 0.630, Time: 41.167
EPOCH: 294, Train Acc: 0.638, Valid Acc: 0.639, Time: 41.309
EPOCH: 295, Train Acc: 0.638, Valid Acc: 0.639, Time: 41.448
EPOCH: 296, Train Acc: 0.642, Valid Acc: 0.622, Time: 41.590
EPOCH: 297, Train Acc: 0.634, Valid Acc: 0.637, Time: 41.729
EPOCH: 298, Train Acc: 0.643, Valid Acc: 0.643, Time: 41.870
EPOCH: 299, Train Acc: 0.649, Valid Acc: 0.646, Time: 42.010
EPOCH: 300, Train Acc: 0.651, Valid Acc: 0.649, Time: 42.152
